Move,Score
781,1512
782,1512
783,1512
784,1512
785,1512
786,1512
787,1512
788,1512
789,1512
790,1512
791,1512
792,1512
793,1512
794,1512
795,1512
796,1512
797,1512
798,1512
799,1512
800,1512
801,1512
802,1512
803,1512
804,1512
805,1512
806,1512
807,1512
808,1512
809,1512
810,1512
811,1512
812,1512
813,1512
814,1512
815,1512
816,1512
817,1512
818,1512
819,1512
820,1512
821,1512
822,1512
823,1512
824,1512
825,1512
826,1512
827,1512
828,1512
829,1512
830,1512
831,1512
832,1512
833,1512
834,1512
835,1512
836,1512
837,1512
838,1512
839,1512
840,1512
841,1512
842,1512
843,1512
844,1512
845,1512
846,1512
847,1512
848,1512
849,1512
850,1512
851,1512
852,1512
853,1512
854,1512
855,1512
856,1512
857,1512
858,1512
859,1512
860,1512
861,1512
862,1512
863,1512
864,1512
865,1512
866,1512
867,1512
868,1512
869,1512
870,1512
871,1512
872,1512
873,1512
874,1512
875,1512
876,1512
877,1512
878,1512
879,1512
880,1512
881,1512
882,1512
883,1512
884,1512
885,1512
886,1512
887,1512
888,1512
889,1512
890,1512
891,1512
892,1512
893,1512
894,1512
895,1512
896,1512
897,1512
898,1512
899,1512
900,1512
901,1512
902,1512
903,1512
904,1512
905,1512
906,1512
907,1512
908,1512
909,1512
910,1512
911,1512
912,1512
913,1512
914,1512
915,1512
916,1512
917,1512
918,1512
919,1512
920,1512
921,1512
922,1512
923,1512
924,1512
925,1512
926,1512
927,1512
928,1512
929,1512
930,1512
931,1512
932,1512
933,1512
934,1512
935,1512
936,1512
937,1512
938,1512
939,1512
940,1512
941,1512
942,1512
943,1512
944,1512
945,1512
946,1512
947,1512
948,1512
949,1512
950,1512
951,1512
952,1512
953,1512
954,1512
955,1512
956,1512
957,1512
958,1512
959,1512
960,1512
961,1512
962,1512
963,1512
964,1512
965,1512
966,1512
967,1512
968,1512
969,1512
970,1512
971,1512
972,1512
973,1512
974,1512
975,1512
976,1512
977,1512
978,1512
979,1512
980,1512
981,1512
982,1512
